Parameters:
num_ants = 30
num_iterations = 100
alpha = 0.9
beta = 0.7
rho = 0.15
Q = 125

Execution 1:
Best Solution: [0, 7, 1, 13, 2, 12, 3, 5, 4, 9, 14, 6, 11, 8, 10]
Cost: 2238
Execution Time: 1.1242663860321045 seconds

Results per Iteration:
Iteration, Best Cost, Prizes Collected, Penalties, Average Colony Cost, Worst Solution Cost
57, 2238, 674, 0.0, 3586.366666666667, 4937
58, 2238, 674, 0.0, 3836.6666666666665, 5529
59, 2238, 674, 0.0, 3832.3333333333335, 4861
60, 2238, 674, 0.0, 3700.8, 5733
61, 2238, 674, 0.0, 3782.0333333333333, 5171
62, 2238, 674, 0.0, 3896.7, 5296
63, 2238, 674, 0.0, 4073.4666666666667, 5341
64, 2238, 674, 0.0, 3724.733333333333, 4603
65, 2238, 674, 0.0, 3873.6, 5293
66, 2238, 674, 0.0, 3743.8333333333335, 5890
67, 2238, 674, 0.0, 3855.233333333333, 6204
68, 2238, 674, 0.0, 3859.866666666667, 5617
69, 2238, 674, 0.0, 3755.5333333333333, 5813
70, 2238, 674, 0.0, 3915.366666666667, 4673
71, 2238, 674, 0.0, 3951.266666666667, 5158
72, 2238, 674, 0.0, 3764.866666666667, 4802
73, 2238, 674, 0.0, 3737.9, 5396
74, 2238, 674, 0.0, 3618.6, 5405
75, 2238, 674, 0.0, 3884.8, 4960
76, 2238, 674, 0.0, 3737.866666666667, 4865
77, 2238, 674, 0.0, 3572.1666666666665, 4897
78, 2238, 674, 0.0, 3811.5333333333333, 5972
79, 2238, 674, 0.0, 3857.3333333333335, 5309
80, 2238, 674, 0.0, 3867.1666666666665, 5518
81, 2238, 674, 0.0, 3768.6, 5848
82, 2238, 674, 0.0, 3741.0, 4684
83, 2238, 674, 0.0, 4001.8333333333335, 5780
84, 2238, 674, 0.0, 3677.5666666666666, 4821
85, 2238, 674, 0.0, 3637.1666666666665, 5167
86, 2238, 674, 0.0, 3843.4, 5415
87, 2238, 674, 0.0, 3743.2, 5457
88, 2238, 674, 0.0, 3694.233333333333, 5202
89, 2238, 674, 0.0, 3804.0333333333333, 5028
90, 2238, 674, 0.0, 3770.633333333333, 5816
91, 2238, 674, 0.0, 3796.8333333333335, 5837
92, 2238, 674, 0.0, 3460.633333333333, 5765
93, 2238, 674, 0.0, 3760.366666666667, 5417
94, 2238, 674, 0.0, 3725.0666666666666, 5108
95, 2238, 674, 0.0, 3444.3, 4936
96, 2238, 674, 0.0, 3977.0333333333333, 5184
97, 2238, 674, 0.0, 3837.2, 5078
98, 2238, 674, 0.0, 3472.0666666666666, 4794
99, 2238, 674, 0.0, 3765.4333333333334, 5590
100, 2238, 674, 0.0, 3646.266666666667, 5257

Total Average Cost: 2235.1
Total Execution Time: 11.293693542480469 seconds
